code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
I-88[34],INDO-88 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,HATHI MOR,TRUE
I-89[34],INDO-89 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,MULTI SILVER WORK,TRUE
I-90[38],INDO-90 [38],rent,INDOWESTERN,1,,,,DUDHIYA,38,3,available,,,DUBLE COLOR SED,TRUE
I-91[42],INDO-91 [42],rent,INDOWESTERN,1,,,,GULABI,42,3,available,,,MIRAR,TRUE
I-92[36],INDO-92 [36],rent,INDOWESTERN,1,,,,OF WHITE,36,3,available,,,AKJAGON MULTI DESIGN,TRUE
I-93[32],INDO-93 [32],rent,INDOWESTERN,1,,,,PICH,32,3,available,,,MULTI MOTA FLOWER PRINT,TRUE
I-94[34],INDO-94 [34],rent,INDOWESTERN,1,,,,GULABI,34,3,available,,,LALABHAI VADU,TRUE
I-95[34],INDO-95 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,MULTI JORJET CHANA MAMRA,TRUE
I-96[34],INDO-96 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,JORJET MULTI NANI DESIGN,TRUE
I-97[42],INDO-97 [42],rent,INDOWESTERN,1,,,,WHITE,42,3,available,,,VELVET 3 FLOWER VADU,TRUE
I-98[42],INDO-98 [42],rent,INDOWESTERN,1,,,,PICH,42,3,available,,,DAMAN  ,TRUE
I-99[34],INDO-99 [34],rent,INDOWESTERN,1,,,,GULABI,34,3,available,,,DAMAN,TRUE
I-100[42],INDO-100 [42],rent,INDOWESTERN,1,,,,PISTA,42,3,available,,,ANIMAL HARAN GHODA ,TRUE
I-101[42],INDO-101 [42],rent,INDOWESTERN,1,,,,GULABI,42,3,available,,,MULTI JORJET,TRUE
I-102[34],INDO-102 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,MULTI JORJET,TRUE
I-103[34],INDO-103 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,BARI VADU  ,TRUE
I-104[34],INDO-104 [34],rent,INDOWESTERN,1,,,,PICH,34,3,available,,,DAMAN,TRUE
I-105[38],INDO-105 [38],rent,INDOWESTERN,1,,,,PICH,38,3,available,,,MULTI DAMAN,TRUE
I-106[40],INDO-106 [40],rent,INDOWESTERN,1,,,,MARUN ,40,3,available,,,VELVET TIKI VADU,TRUE
I-107[36],INDO-107 [36],rent,INDOWESTERN,1,,,,GULABI,36,3,available,,,VELVET DESIGN,TRUE
I-108[34],INDO-108 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,MULTI CHOKKDA VADU,TRUE
I-109[34],INDO-109 [34],rent,INDOWESTERN,1,,,,BLUE,34,3,available,,,VELVET TIKI VADU,TRUE
I-110[34],INDO-110 [34],rent,INDOWESTERN,1,,,,PICH,34,3,available,,,MULTI JORJET,TRUE
I-111[32],INDO-111 [32],rent,INDOWESTERN,1,,,,DARK CRIME,32,3,available,,,AKJAGON PINK PISTA PADDI,TRUE
I-112,INDO-112 ,rent,INDOWESTERN,1,,,,,,3,available,,,,TRUE
I-113[38],INDO-113 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,MULTI MAMRA BAGICHO,TRUE
I-114[36],INDO-114 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,MULTI JORJET GOL CHAKKAR VADI,TRUE
I-115[38],INDO-115 [38],rent,INDOWESTERN,1,,,,OF WHITE,38,3,available,,,MULTI FLOWER,TRUE
I-116[34],INDO-116 [34],rent,INDOWESTERN,1,,,,BLUE,34,3,available,,,MOTA JAD FLOWER WORK,TRUE
I-117[38],INDO-117 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,HATHI MOR ,TRUE
I-118[36],INDO-118 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,PINK PISTA TAPKI,TRUE
I-119[36],INDO-119 [36],rent,INDOWESTERN,1,,,,GULABI,36,3,available,,,DAMAN,TRUE
I-120[32],INDO-120 [32],rent,INDOWESTERN,1,,,,WHITE,32,3,available,,,PINK PISTA TAPKI,TRUE
I-121[36],INDO-121 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,JORJET MULTI PICHHI KRISHNA HOTEL,TRUE
I-122[42],INDO-122 [42],rent,INDOWESTERN,1,,,,FALSA,42,3,available,,,MULTI DAMAN UBHI LINE,TRUE
I-123[34],INDO-123 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,LAKHNAVI SAME BOTUN SAME FEBRIC,TRUE
I-124[42],INDO-124 [42],rent,INDOWESTERN,1,,,,OF WHITE,42,3,available,,,JORJET MULTI,TRUE
I-125[34],INDO-125 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,LAKHNAVI SAME BOTUN SAME FEBRIC,TRUE
I-126[34],INDO-126 [34],rent,INDOWESTERN,1,,,,,34,3,available,,,MARUN TUCHUP TRISUL VADI NICHE DAMAN,TRUE
I-127[38],INDO-127 [38],rent,INDOWESTERN,1,,,,MULTI,38,3,available,,,AKJAGON,TRUE
I-128[36],INDO-128 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,DARK HATHI MOR,TRUE
I-129[34],INDO-129 [34],rent,INDOWESTERN,1,,,,DUDHIYA,34,3,available,,,DUBLE COLOR SED,TRUE
I-130[38],INDO-130 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,LAKHNAVI SAME BOTUN SAME FEBRIC,TRUE
I-131[34],INDO-131 [34],rent,INDOWESTERN,1,,,,RED,34,3,available,,,HATHI KERI,TRUE
I-132[36],INDO-132 [36],rent,INDOWESTERN,1,,,,OF WHITE,36,3,available,,,MULTI CHAKKAR VADI,TRUE
I-133[40],INDO-133 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,MONOPOLI SOMIL JINI PICH WORK,TRUE
I-134[34],INDO-134 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,MULTI FUL VADI,TRUE
I-135[36],INDO-135 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,RANI TUCHUP GHAR DESIGN,TRUE
I-136[38],INDO-136 [38],rent,INDOWESTERN,1,,,,GULABI,38,3,available,,,LALABHAI VADU,TRUE
I-137[34],INDO-137 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,KOTI PATERN MARUN TUCHUP,TRUE
I-138[42],INDO-138 [42],rent,INDOWESTERN,1,,,,MULTI,42,3,available,,,JORJET GOL ROUND,TRUE
I-139[36],INDO-139 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,ANIMAL HATHI MOR,TRUE
I-140[38],INDO-140 [38],rent,INDOWESTERN,1,,,,FALSA,38,3,available,,,MULTI FUL BOX,TRUE
I-141[34],INDO-141 [34],rent,INDOWESTERN,1,,,,PICH,34,3,available,,,ASFUN PAN VADU,TRUE
I-142[38],INDO-142 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,RAJA RANI DIMOND TUCHUP,TRUE
I-143[36],INDO-143 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,MOR DOLI DESIGN RAJA RANI,TRUE
I-144[36],INDO-144 [36],rent,INDOWESTERN,1,,,,FALSA,36,3,available,,,VELVET MULTI WORK BOX VADU,TRUE
I-145[36],INDO-145 [36],rent,INDOWESTERN,1,,,,GULABI,36,3,available,,,SINH  MOR SIMBOL,TRUE
I-146[38],INDO-146 [38],rent,INDOWESTERN,1,,,,FALSA,38,3,available,,,MIRAR WORK GOL ROUND,TRUE
I-147[32],INDO-147 [32],rent,INDOWESTERN,1,,,,GULABI,32,3,available,,,SINH  MOR SIMBOL,TRUE
I-148[38],INDO-148 [38],rent,INDOWESTERN,1,,,,MULTI,38,3,available,,,MULTI MOR PICHH,TRUE
I-149[32],INDO-149 [32],rent,INDOWESTERN,1,,,,GULABI,32,3,available,,,LALABHAI VADU,TRUE
I-150[44],INDO-150 [44],rent,INDOWESTERN,1,,,,WHITE,44,3,available,,,MULTI PICH TUCHUP,TRUE
I-151[36],INDO-151 [36],rent,INDOWESTERN,1,,,,DUDHIYA,36,3,available,,,DUBLE COLOR SED,TRUE
I-152[38],INDO-152 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,KOTI PATERN PINK PISTA DUBLE FUL,TRUE
I-153[38],INDO-153 [38],rent,INDOWESTERN,1,,,,BLUE,38,3,available,,,VELVET HATHI HAND WORK,TRUE
I-154[36],INDO-154 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,MULTI WORK JINNI  PRINT,TRUE
I-155[40],INDO-155 [40],rent,INDOWESTERN,1,,,,GULABI,40,3,available,,,MULTI JORJET,TRUE
I-156[36],INDO-156 [36],rent,INDOWESTERN,1,,,,MULTI,36,3,available,,,PICH JORJET,TRUE
I-157[38],INDO-157 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,HATHI MOR,TRUE
I-158[38],INDO-158 [38],rent,INDOWESTERN,1,,,,PICH,38,3,available,,,FALSA PRINT,TRUE
I-159[32],INDO-159 [32],rent,INDOWESTERN,1,,,,WHITE,32,3,available,,,PINK PISTA TAPKI,TRUE
I-160[40],INDO-160 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,LAKHNAVI SAME BOTUN SAME FEBRIC,TRUE
I-161[40],INDO-161 [40],rent,INDOWESTERN,1,,,,BLUE,40,3,available,,,VELVET HATHI HAND WORK,TRUE
I-162[34],INDO-162 [34],rent,INDOWESTERN,1,,,,MULTI,34,3,available,,,BHARVADI DAMAN WORK,TRUE
I-163[40],INDO-163 [40],rent,INDOWESTERN,1,,,,OF WHITE,40,3,available,,,MULTI CHAKKAR VADI,TRUE
I-164[40],INDO-164 [40],rent,INDOWESTERN,1,,,,GULABI,40,3,available,,,DUBLE COLOR SED,TRUE
I-165[42],INDO-165 [42],rent,INDOWESTERN,1,,,,WHITE,42,3,available,,,PINK PISTA TAPKI,TRUE
I-166[34],INDO-166 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,RANI TUCHUP TRISUL VADI,TRUE
I-167[36],INDO-167 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,BAYE DAMAN WORK PINK PISTA FUDDI,TRUE
I-168[36],INDO-168 [36],rent,INDOWESTERN,1,,,,BLUE,36,3,available,,,3 LEYAR STON TUCHUP,TRUE
I-169[36],INDO-169 [36],rent,INDOWESTERN,1,,,,RANI,36,3,available,,,ANIMAL POPAT HATHI PRINT,TRUE
I-170[44],INDO-170 [44],rent,INDOWESTERN,1,,,,MULTI,44,3,available,,,MOTA WORK,TRUE
I-171[38],INDO-171 [38],rent,INDOWESTERN,1,,,,WHITE,38,3,available,,,JORJET MULTI CHAKKAR VADI,TRUE
I-172[34],INDO-172 [34],rent,INDOWESTERN,1,,,,OF WHITE,34,3,available,,,MULTI JORJET,TRUE
I-173[36],INDO-173 [36],rent,INDOWESTERN,1,,,,BLUE,36,3,available,,,MULTI FLOWER,TRUE
I-174[40],INDO-174 [40],rent,INDOWESTERN,1,,,,FALSA,40,3,available,,,MULTI LINER ,TRUE
I-175[36],INDO-175 [36],rent,INDOWESTERN,1,,,,BLUE,36,3,available,,,VELVET MULTI,TRUE
I-176[40],INDO-176 [40],rent,INDOWESTERN,1,,,,WHITE,40,3,available,,,GULABI TUCHUP,TRUE
I-177[34],INDO-177 [34],rent,INDOWESTERN,1,,,,WHITE,34,3,available,,,HATHI MOR WORK,TRUE
I-178[36],INDO-178 [36],rent,INDOWESTERN,1,,,,WHITE,36,3,available,,,LAKHNAVI HATHI HAND WORK,TRUE
