code,name,type,category_name,qty,price_rent,price_sell,purchase_price,color,size,lifetime_gap,status,vendor_id,main_image,notes,is_active
S-1437,JODHPURI COAT S-1437 ,rent,JODHPURI COAT,1,,,,,,3,available,,,,TRUE
S-1438[38],JODHPURI COAT S-1438 [38],rent,JODHPURI COAT,1,,,,WHITE,38,3,available,,,ANIMAL RAJA RANI HATHI MOR,TRUE
S-1439[36],JODHPURI COAT S-1439 [36],rent,JODHPURI COAT,1,,,,COFI,36,3,available,,,AMRODARI WORK GALE KHBHE SINH,TRUE
S-1440[44],JODHPURI COAT S-1440 [44],rent,JODHPURI COAT,1,,,,GULABI,44,3,available,,,FLOWER PRINT,TRUE
S-1441[36],JODHPURI COAT S-1441 [36],rent,JODHPURI COAT,1,,,,SKY,36,3,available,,,HATHI MULTI FULDANI,TRUE
S-1442[42],JODHPURI COAT S-1442 [42],rent,JODHPURI COAT,1,,,,BLUE,42,3,available,,,VELVET HATHI HAND WORK,TRUE
S-1443[38],JODHPURI COAT S-1443 [38],rent,JODHPURI COAT,1,,,,MARUN,38,3,available,,,VELVET HATHI HAND WORK,TRUE
S-1444[36],JODHPURI COAT S-1444 [36],rent,JODHPURI COAT,1,,,,BLUE,36,3,available,,,VELVET SIMBOL,TRUE
S-1445[42],JODHPURI COAT S-1445 [42],rent,JODHPURI COAT,1,,,,LIGHT PINK,42,3,available,,,MOR KERI PRINT ,TRUE
S-1446[34],JODHPURI COAT S-1446 [34],rent,JODHPURI COAT,1,,,,JAMBALI,34,3,available,,,SINH MOR LOGO,TRUE
S-1447[38],JODHPURI COAT S-1447 [38],rent,JODHPURI COAT,1,,,,LIGHT PINK,38,3,available,,,KERI MOR MULTI CHEX,TRUE
S-1448[40],JODHPURI COAT S-1448 [40],rent,JODHPURI COAT,1,,,,JAMBALI,40,3,available,,,HATHI MOR MULTI COLOR,TRUE
S-1449[38],JODHPURI COAT S-1449 [38],rent,JODHPURI COAT,1,,,,CRIME,38,3,available,,,JYUT SINH VADU,TRUE
S-1450[34],JODHPURI COAT S-1450 [34],rent,JODHPURI COAT,1,,,,CRIME,34,3,available,,,VELVET RAA LOGO,TRUE
S-1451[34],JODHPURI COAT S-1451 [34],rent,JODHPURI COAT,1,,,,WHITE,34,3,available,,,MULTI MOTA FLOWER WORK,TRUE
S-1452[34],JODHPURI COAT S-1452 [34],rent,JODHPURI COAT,1,,,,GREEN,34,3,available,,,GOLDEN PRINT MOTA,TRUE
S-1453[40],JODHPURI COAT S-1453 [40],rent,JODHPURI COAT,1,,,,KHAKHI,40,3,available,,,VELVET NEW,TRUE
S-1454[34],JODHPURI COAT S-1454 [34],rent,JODHPURI COAT,1,,,,,34,3,available,,,JO COAT,TRUE
S-1455[34],JODHPURI COAT S-1455 [34],rent,JODHPURI COAT,1,,,,JAMBALI,34,3,available,,,ANIMAL HATHI MOR PRINT,TRUE
S-1456[36],JODHPURI COAT S-1456 [36],rent,JODHPURI COAT,1,,,,PISHTA,36,3,available,,,MULTI FLOWER PRINT,TRUE
S-1457[38],JODHPURI COAT S-1457 [38],rent,JODHPURI COAT,1,,,,PICH,38,3,available,,,MULTI NANI PRINT,TRUE
S-1458[40],JODHPURI COAT S-1458 [40],rent,JODHPURI COAT,1,,,,PICH,40,3,available,,,MULTI JANI PRINT,TRUE
S-1459[34],JODHPURI COAT S-1459 [34],rent,JODHPURI COAT,1,,,,WHITE,34,3,available,,,HATHI WORK,TRUE
S-1460[34],JODHPURI COAT S-1460 [34],rent,JODHPURI COAT,1,,,,BLUE,34,3,available,,,GHODA SIMBOL GALE WORK,TRUE
S-1461[34],JODHPURI COAT S-1461 [34],rent,JODHPURI COAT,1,,,,PISHTA,34,3,available,,,FLOWER PRINT NEW,TRUE
S-1462[40],JODHPURI COAT S-1462 [40],rent,JODHPURI COAT,1,,,,LIGHT PINK,40,3,available,,,KERI MOR PRINT,TRUE
S-1463[34],JODHPURI COAT S-1463 [34],rent,JODHPURI COAT,1,,,,MARUN,34,3,available,,,VELVET GHODA VADU,TRUE
S-1464[36],JODHPURI COAT S-1464 [36],rent,JODHPURI COAT,1,,,,JAMBALI,36,3,available,,,HATHI PRINT,TRUE
S-1465[34],JODHPURI COAT S-1465 [34],rent,JODHPURI COAT,1,,,,GULABI,34,3,available,,,MOR VEL PRINT,TRUE
S-1466[36],JODHPURI COAT S-1466 [36],rent,JODHPURI COAT,1,,,,MARUN,36,3,available,,,VELVET ANGRAKHA PATERN WORK,TRUE
S-1467[38],JODHPURI COAT S-1467 [38],rent,JODHPURI COAT,1,,,,GREEN,38,3,available,,,MULTI FLOWER AMRODARI WORK,TRUE
S-1468[40],JODHPURI COAT S-1468 [40],rent,JODHPURI COAT,1,,,,SKY,40,3,available,,,MULTI PRINTED,TRUE
S-1469[36],JODHPURI COAT S-1469 [36],rent,JODHPURI COAT,1,,,,VAIN ,36,3,available,,,VELVET HATHI WORK,TRUE
S-1470[36],JODHPURI COAT S-1470 [36],rent,JODHPURI COAT,1,,,,GREEN,36,3,available,,,MOTA CHOKDA,TRUE
S-1471[40],JODHPURI COAT S-1471 [40],rent,JODHPURI COAT,1,,,,BLUE,40,3,available,,,VELVET MULTI JINI DESIGN,TRUE
S-1472[40],JODHPURI COAT S-1472 [40],rent,JODHPURI COAT,1,,,,CRIME,40,3,available,,,JYUT SINH VADU,TRUE
S-1473[36],JODHPURI COAT S-1473 [36],rent,JODHPURI COAT,1,,,,WHITE,36,3,available,,,RAA SIMBOL GALE WORK,TRUE
S-1474[36],JODHPURI COAT S-1474 [36],rent,JODHPURI COAT,1,,,,PISHTA,36,3,available,,,PRINTED NEW,TRUE
S-1475[42],JODHPURI COAT S-1475 [42],rent,JODHPURI COAT,1,,,,GULABI,42,3,available,,,MOR KERI PRINT ,TRUE
S-1476[36],JODHPURI COAT S-1476 [36],rent,JODHPURI COAT,1,,,,MARUN,36,3,available,,,VELVET GHODA VADU,TRUE
S-1477[34],JODHPURI COAT S-1477 [34],rent,JODHPURI COAT,1,,,,CRIME,34,3,available,,,JYUT SINH VADU,TRUE
S-1478[38],JODHPURI COAT S-1478 [38],rent,JODHPURI COAT,1,,,,CRIME,38,3,available,,,JYUT SINH VADU,TRUE
S-1479[36],JODHPURI COAT S-1479 [36],rent,JODHPURI COAT,1,,,,MULTI,36,3,available,,,WHITE GREEN WORK NICHE HATHI,TRUE
S-1480[34],JODHPURI COAT S-1480 [34],rent,JODHPURI COAT,1,,,,CRIME,34,3,available,,,JYUT GHODA VADU,TRUE
S-1481[34],JODHPURI COAT S-1481 [34],rent,JODHPURI COAT,1,,,,CRIME,34,3,available,,,JYUT SINH VADU,TRUE
S-1482[40],JODHPURI COAT S-1482 [40],rent,JODHPURI COAT,1,,,,RAMA,40,3,available,,,MULTI JINI CHEX PRINT,TRUE
S-1483[32],JODHPURI COAT S-1483 [32],rent,JODHPURI COAT,1,,,,MARUN,32,3,available,,,MULTI PRINTED,TRUE
S-1484[36],JODHPURI COAT S-1484 [36],rent,JODHPURI COAT,1,,,,KHAKHI,36,3,available,,,VELVET RAA LOGO,TRUE
S-1485[36],JODHPURI COAT S-1485 [36],rent,JODHPURI COAT,1,,,,GREEN,36,3,available,,,RANI WORK,TRUE
S-1486[40],JODHPURI COAT S-1486 [40],rent,JODHPURI COAT,1,,,,BLUE,40,3,available,,,MULTI FULL WORK,TRUE
S-1487[34],JODHPURI COAT S-1487 [34],rent,JODHPURI COAT,1,,,,CRIME,34,3,available,,,JYUT SINH VADU,TRUE
S-1488[42],JODHPURI COAT S-1488 [42],rent,JODHPURI COAT,1,,,,PISHTA,42,3,available,,,ANIMAL GHODA HARAN,TRUE
S-1489[40],JODHPURI COAT S-1489 [40],rent,JODHPURI COAT,1,,,,CRIME,40,3,available,,,JYUT GHODA VADU,TRUE
S-1490[36],JODHPURI COAT S-1490 [36],rent,JODHPURI COAT,1,,,,MULTI,36,3,available,,,VELVET CHOKDA WORK,TRUE
S-1491[34],JODHPURI COAT S-1491 [34],rent,JODHPURI COAT,1,,,,COFI,34,3,available,,,GHODA VADU,TRUE
S-1492[36],JODHPURI COAT S-1492 [36],rent,JODHPURI COAT,1,,,,CRIME,36,3,available,,,JYUT GHODA VADU,TRUE
S-1493[36],JODHPURI COAT S-1493 [36],rent,JODHPURI COAT,1,,,,COFI,36,3,available,,,VELVET GHODA VADU,TRUE
S-1494[36],JODHPURI COAT S-1494 [36],rent,JODHPURI COAT,1,,,,CRIME,36,3,available,,,JYUT SINH VADU,TRUE
S-1495[38],JODHPURI COAT S-1495 [38],rent,JODHPURI COAT,1,,,,CRIME,38,3,available,,,JYUT GHODA VADU,TRUE
S-1496[40],JODHPURI COAT S-1496 [40],rent,JODHPURI COAT,1,,,,CRIME,40,3,available,,,JYUT HATHI VADU,TRUE
S-1497[38],JODHPURI COAT S-1497 [38],rent,JODHPURI COAT,1,,,,CRIME,38,3,available,,,JYUT HARAN VADU,TRUE
S-1498[38],JODHPURI COAT S-1498 [38],rent,JODHPURI COAT,1,,,,BISKIT,38,3,available,,,SURYA SIMBOL,TRUE
S-1499[40],JODHPURI COAT S-1499 [40],rent,JODHPURI COAT,1,,,,BISKIT,40,3,available,,,GHODA VADU,TRUE
S-1500[34],JODHPURI COAT S-1500 [34],rent,JODHPURI COAT,1,,,,,34,3,available,,,,TRUE
S-1501[38],JODHPURI COAT S-1501 [38],rent,JODHPURI COAT,1,,,,GULABI,38,3,available,,,VELVET STUTE GOLO,TRUE
S-1502[38],JODHPURI COAT S-1502 [38],rent,JODHPURI COAT,1,,,,KHAKHI,38,3,available,,,VELVET GHODA VADU,TRUE
S-1503[36],JODHPURI COAT S-1503 [36],rent,JODHPURI COAT,1,,,,VAIN ,36,3,available,,,VELVET HATHI VEL ,TRUE
S-1504[36],JODHPURI COAT S-1504 [36],rent,JODHPURI COAT,1,,,,JAMBALI,36,3,available,,,VELVET SURYA SIMBOL,TRUE
S-1505[40],JODHPURI COAT S-1505 [40],rent,JODHPURI COAT,1,,,,MARUN,40,3,available,,,VELVET KHBHE SURYA SIMBOL,TRUE
S-1506[34],JODHPURI COAT S-1506 [34],rent,JODHPURI COAT,1,,,,BLUE,34,3,available,,,RAA LOGO  ,TRUE
S-1507[36],JODHPURI COAT S-1507 [36],rent,JODHPURI COAT,1,,,,BAJERIYA,36,3,available,,,SURYA SIMBOL,TRUE
